Detalle_ID|Factura|Num_Tracking|Categoria|Subcategoria|Producto_ID|Producto|Unidades|Precio_Unitario|Oferta_ID
84230|SO63467||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
84233|SO63468||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
84184|SO63448||Clothing|Shorts|166|Women's Mountain Shorts, L|1|69.99|1
84264|SO63478||Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99|1
84153|SO63434||Clothing|Gloves|155|Half-Finger Gloves, S|1|24.49|1
84030|SO63386||Accessories|Bike Stands|176|All-Purpose Bike Stand|1|159|1
84113|SO63419||Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99|1
84172|SO63442||Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99|1
84213|SO63462||Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99|1
84267|SO63479||Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99|1
84112|SO63419||Accessories|Tires and Tubes|228|LL Road Tire|1|21.49|1
84212|SO63462||Accessories|Tires and Tubes|228|LL Road Tire|1|21.49|1
84151|SO63434||Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99|1
84134|SO63427||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99|1
84243|SO63471||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99|1
84265|SO63479||Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1120.49|1
84074|SO63405||Bikes|Touring Bikes|263|Touring-1000 Blue, 46|1|2384.07|1
84104|SO63417||Bikes|Road Bikes|96|Road-550-W Yellow, 42|1|1120.49|1
84109|SO63418||Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99|1
84125|SO63424||Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99|1
84232|SO63468||Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99|1
84111|SO63419||Bikes|Road Bikes|295|Road-750 Black, 48|1|539.99|1
84259|SO63477||Bikes|Road Bikes|295|Road-750 Black, 48|1|539.99|1
84262|SO63478||Bikes|Road Bikes|295|Road-750 Black, 48|1|539.99|1
84099|SO63414||Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99|1
84100|SO63414||Clothing|Vests|161|Classic Vest, S|1|63.5|1
84107|SO63418||Bikes|Road Bikes|296|Road-750 Black, 52|1|539.99|1
84114|SO63420||Bikes|Road Bikes|296|Road-750 Black, 52|1|539.99|1
84119|SO63422||Bikes|Touring Bikes|254|Touring-1000 Yellow, 60|1|2384.07|1
84124|SO63424||Bikes|Touring Bikes|258|Touring-3000 Yellow, 44|1|742.35|2
84144|SO63431||Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49|1
84189|SO63450||Clothing|Gloves|157|Half-Finger Gloves, L|1|24.49|2
84188|SO63450||Clothing|Shorts|165|Women's Mountain Shorts, M|1|69.99|1
84173|SO63442||Accessories|Tires and Tubes|230|HL Road Tire|1|32.6|1
84279|SO63484||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99|1
84280|SO63484||Accessories|Fenders|175|Fender Set - Mountain|1|21.98|1
84281|SO63484||Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99|1
84282|SO63484||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
84283|SO63484||Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99|1
84288|SO63487||Bikes|Touring Bikes|253|Touring-1000 Yellow, 54|1|2384.07|1
84289|SO63487||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
84290|SO63487||Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99|1
84302|SO63491||Bikes|Road Bikes|97|Road-550-W Yellow, 44|1|1120.49|1
84303|SO63491||Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99|1
84306|SO63493||Bikes|Touring Bikes|263|Touring-1000 Blue, 46|1|2384.07|1
84307|SO63493||Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99|1
84308|SO63494||Bikes|Touring Bikes|252|Touring-1000 Yellow, 50|1|2384.07|1
84309|SO63494||Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99|1
84315|SO63496||Bikes|Touring Bikes|253|Touring-1000 Yellow, 54|1|2384.07|1
84321|SO63499||Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|1|49.99|1
84326|SO63503||Bikes|Road Bikes|271|Road-350-W Yellow, 42|1|1700.99|1
84327|SO63503||Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99|1
84328|SO63504||Bikes|Road Bikes|91|Road-250 Black, 48|1|2443.35|1
84329|SO63504||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
84330|SO63504||Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99|1
84336|SO63507||Clothing|Caps|9|AWC Logo Cap|1|8.99|1
84345|SO63512||Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99|1
84346|SO63512||Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99|1
84370|SO63521||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
84371|SO63521||Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99|1
84373|SO63523||Clothing|Shorts|164|Women's Mountain Shorts, S|1|69.99|1
84391|SO63531||Bikes|Mountain Bikes|281|Mountain-500 Silver, 40|1|564.99|1
84392|SO63531||Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99|1
84396|SO63533||Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99|1
84397|SO63533||Accessories|Fenders|175|Fender Set - Mountain|1|21.98|1
84398|SO63533||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
84399|SO63533||Clothing|Vests|162|Classic Vest, M|1|63.5|1
84400|SO63533||Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99|1
84401|SO63534||Bikes|Touring Bikes|252|Touring-1000 Yellow, 50|1|2384.07|1
84402|SO63534||Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99|1
84403|SO63534||Clothing|Vests|162|Classic Vest, M|1|63.5|1
84404|SO63534||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
84408|SO63536||Bikes|Road Bikes|270|Road-350-W Yellow, 40|1|1700.99|1
84423|SO63543||Bikes|Road Bikes|296|Road-750 Black, 52|1|539.99|1
84424|SO63543||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
84425|SO63543||Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99|1
84426|SO63543||Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99|1
84448|SO63552||Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99|1
84449|SO63552||Accessories|Tires and Tubes|229|ML Road Tire|1|24.99|1
84450|SO63552||Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29|1
84458|SO63557||Bikes|Road Bikes|271|Road-350-W Yellow, 42|1|1700.99|1
84459|SO63557||Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99|1
84469|SO63561||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99|2
84470|SO63561||Accessories|Fenders|175|Fender Set - Mountain|1|21.98|1
84471|SO63561||Clothing|Caps|9|AWC Logo Cap|1|8.99|1
84472|SO63561||Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99|1
84481|SO63566||Accessories|Tires and Tubes|228|LL Road Tire|1|21.49|1
84482|SO63566||Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29|1
84492|SO63570||Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99|1
84496|SO63572||Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99|1
84497|SO63572||Clothing|Vests|163|Classic Vest, L|1|63.5|1
84510|SO63577||Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99|1
84511|SO63577||Accessories|Fenders|175|Fender Set - Mountain|1|21.98|1
84512|SO63577||Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99|1
84513|SO63577||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
84514|SO63577||Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95|1
84518|SO63579||Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99|1
84519|SO63579||Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95|1
84535|SO63589||Accessories|Fenders|175|Fender Set - Mountain|1|21.98|1
84536|SO63589||Clothing|Vests|161|Classic Vest, S|1|63.5|1
84539|SO63591||Accessories|Fenders|175|Fender Set - Mountain|1|21.98|1
84540|SO63591||Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|1|53.99|1
84553|SO63598||Bikes|Mountain Bikes|81|Mountain-200 Black, 46|1|2294.99|1
84554|SO63598||Accessories|Fenders|175|Fender Set - Mountain|1|21.98|1
84555|SO63598||Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99|1
84556|SO63598||Clothing|Gloves|155|Half-Finger Gloves, S|1|24.49|1
84561|SO63600||Bikes|Touring Bikes|261|Touring-3000 Yellow, 58|1|742.35|1
84562|SO63600||Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99|1
84563|SO63600||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
84564|SO63600||Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99|1
84565|SO63600||Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|1|49.99|1
84568|SO63602||Bikes|Road Bikes|91|Road-250 Black, 48|1|2443.35|1
84573|SO63605||Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99|1
84574|SO63605||Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99|1
84575|SO63605||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
84576|SO63605||Clothing|Caps|9|AWC Logo Cap|1|8.99|1
84577|SO63605||Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99|1
84580|SO63607||Bikes|Touring Bikes|251|Touring-1000 Yellow, 46|1|2384.07|1
84581|SO63607||Accessories|Tires and Tubes|231|Touring Tire|1|28.99|1
84582|SO63607||Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99|1
84583|SO63607||Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29|1
84587|SO63609||Bikes|Road Bikes|98|Road-550-W Yellow, 48|1|1120.49|1
84588|SO63609||Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99|1
84599|SO63613||Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1120.49|1
84600|SO63613||Accessories|Tires and Tubes|229|ML Road Tire|1|24.99|1
84601|SO63613||Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99|1
84602|SO63613||Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99|1
84603|SO63613||Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99|1
84604|SO63613||Clothing|Caps|9|AWC Logo Cap|1|8.99|1
84620|SO63620||Bikes|Road Bikes|294|Road-750 Black, 44|1|539.99|1
84621|SO63620||Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99|1
84622|SO63620||Accessories|Tires and Tubes|228|LL Road Tire|1|21.49|1
84623|SO63620||Accessories|Bike Stands|176|All-Purpose Bike Stand|1|159|1
84649|SO63631||Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99|1
84650|SO63631||Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99|1
84652|SO63633||Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29|1
84655|SO63635||Accessories|Tires and Tubes|229|ML Road Tire|1|24.99|1
84673|SO63642||Accessories|Tires and Tubes|230|HL Road Tire|1|32.6|1
84674|SO63642||Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99|1
84675|SO63642||Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|1|53.99|1
84676|SO63642||Clothing|Caps|9|AWC Logo Cap|1|8.99|1
84683|SO63645||Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99|1
84684|SO63645||Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99|1
84688|SO63648||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
84689|SO63648||Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99|1
84698|SO63653||Clothing|Vests|163|Classic Vest, L|1|63.5|1
84699|SO63653||Accessories|Fenders|175|Fender Set - Mountain|1|21.98|1
84709|SO63657||Accessories|Tires and Tubes|228|LL Road Tire|1|21.49|1
84710|SO63658||Accessories|Tires and Tubes|231|Touring Tire|1|28.99|1
84711|SO63658||Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99|1
84712|SO63658||Clothing|Caps|9|AWC Logo Cap|1|8.99|1
84719|SO63661||Accessories|Tires and Tubes|231|Touring Tire|1|28.99|1
84727|SO63664||Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99|1
84728|SO63665||Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99|1
84729|SO63665||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
84730|SO63665||Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99|1
84738|SO63669||Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99|1
84739|SO63669||Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99|1
84740|SO63670||Bikes|Touring Bikes|276|Touring-3000 Blue, 50|1|742.35|1
84741|SO63670||Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99|1
84742|SO63671||Bikes|Touring Bikes|262|Touring-3000 Yellow, 62|1|742.35|1
84743|SO63671||Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99|1
84749|SO63676||Bikes|Road Bikes|98|Road-550-W Yellow, 48|1|1120.49|1
84750|SO63676||Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99|1
84774|SO63684||Bikes|Touring Bikes|253|Touring-1000 Yellow, 54|1|2384.07|1
84775|SO63684||Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99|1
84776|SO63684||Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99|1
84777|SO63685||Bikes|Road Bikes|294|Road-750 Black, 44|1|539.99|1
84778|SO63685||Accessories|Tires and Tubes|228|LL Road Tire|1|21.49|1
84779|SO63686||Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1120.49|1
84780|SO63686||Clothing|Jerseys|179|Short-Sleeve Classic Jersey, M|1|53.99|1
84784|SO63688||Bikes|Road Bikes|96|Road-550-W Yellow, 42|1|1120.49|1
84785|SO63688||Accessories|Tires and Tubes|229|ML Road Tire|1|24.99|1
84786|SO63688||Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29|2
84787|SO63689||Bikes|Touring Bikes|264|Touring-1000 Blue, 50|1|2384.07|1
84788|SO63690||Accessories|Tires and Tubes|227|HL Mountain Tire|1|35|1
84789|SO63690||Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99|1
84790|SO63691||Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99|1
84791|SO63691||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
84792|SO63691||Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95|1
84803|SO63697||Bikes|Road Bikes|270|Road-350-W Yellow, 40|1|1700.99|1
84804|SO63697||Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99|1
84810|SO63700||Bikes|Mountain Bikes|279|Mountain-400-W Silver, 42|1|769.49|1
84811|SO63700||Clothing|Caps|9|AWC Logo Cap|1|8.99|1
84812|SO63700||Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|1|49.99|1
84850|SO63715||Accessories|Fenders|175|Fender Set - Mountain|1|21.98|1
84851|SO63715||Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99|1
84884|SO63729||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99|1
84885|SO63729||Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99|1
84886|SO63729||Accessories|Tires and Tubes|227|HL Mountain Tire|1|35|1
84887|SO63729||Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99|1
84888|SO63730||Bikes|Mountain Bikes|81|Mountain-200 Black, 46|1|2294.99|1
84889|SO63730||Accessories|Tires and Tubes|227|HL Mountain Tire|1|35|1
84899|SO63735||Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1120.49|1
84900|SO63735||Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99|1
84901|SO63735||Clothing|Gloves|155|Half-Finger Gloves, S|1|24.49|1
84917|SO63742||Bikes|Road Bikes|97|Road-550-W Yellow, 44|1|1120.49|1
84918|SO63742||Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99|1
84919|SO63742||Accessories|Tires and Tubes|229|ML Road Tire|1|24.99|1
84920|SO63742||Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99|1
84921|SO63743||Bikes|Road Bikes|272|Road-350-W Yellow, 44|1|1700.99|1
84930|SO63748||Bikes|Road Bikes|296|Road-750 Black, 52|1|539.99|2
84931|SO63748||Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99|1
84932|SO63748||Accessories|Tires and Tubes|228|LL Road Tire|1|21.49|1
84933|SO63748||Clothing|Gloves|155|Half-Finger Gloves, S|1|24.49|1
84936|SO63750||Bikes|Touring Bikes|253|Touring-1000 Yellow, 54|1|2384.07|1
84937|SO63750||Clothing|Caps|9|AWC Logo Cap|1|8.99|1
84945|SO63754||Bikes|Road Bikes|295|Road-750 Black, 48|1|539.99|1
84946|SO63754||Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99|1
84953|SO63757||Bikes|Mountain Bikes|277|Mountain-400-W Silver, 38|1|769.49|1
84954|SO63757||Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99|1
84960|SO63759||Accessories|Tires and Tubes|229|ML Road Tire|1|24.99|1
84970|SO63764||Bikes|Road Bikes|89|Road-250 Red, 58|1|2443.35|1
84971|SO63765||Bikes|Road Bikes|93|Road-250 Black, 58|1|2443.35|1
84972|SO63765||Accessories|Tires and Tubes|230|HL Road Tire|1|32.6|1
84973|SO63765||Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99|1
84974|SO63765||Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95|1
84979|SO63767||Bikes|Mountain Bikes|280|Mountain-400-W Silver, 46|1|769.49|1
84980|SO63767||Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99|1
84981|SO63767||Clothing|Caps|9|AWC Logo Cap|1|8.99|1
84987|SO63769||Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|1|53.99|1
85001|SO63777||Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99|1
85002|SO63777||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
85003|SO63777||Clothing|Jerseys|180|Short-Sleeve Classic Jersey, L|1|53.99|1
85012|SO63781||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
85013|SO63781||Clothing|Caps|9|AWC Logo Cap|1|8.99|1
85031|SO63789||Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99|1
85032|SO63789||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
85033|SO63789||Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99|1
85034|SO63790||Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99|1
85035|SO63791||Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99|1
85036|SO63791||Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99|1
85037|SO63791||Accessories|Tires and Tubes|227|HL Mountain Tire|1|35|1
85038|SO63791||Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29|1
85041|SO63793||Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99|1
85042|SO63793||Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99|1
85046|SO63795||Clothing|Caps|9|AWC Logo Cap|1|8.99|1
85047|SO63795||Bikes|Touring Bikes|253|Touring-1000 Yellow, 54|1|2384.07|1
85048|SO63796||Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99|1
85049|SO63796||Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99|1
85050|SO63796||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
85051|SO63796||Clothing|Caps|9|AWC Logo Cap|1|8.99|1
85060|SO63801||Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99|1
85061|SO63801||Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29|1
85066|SO63804||Bikes|Touring Bikes|265|Touring-1000 Blue, 54|1|2384.07|1
85067|SO63804||Accessories|Tires and Tubes|231|Touring Tire|1|28.99|1
85068|SO63804||Clothing|Caps|9|AWC Logo Cap|1|8.99|1
85069|SO63804||Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99|1
85082|SO63809||Bikes|Road Bikes|95|Road-550-W Yellow, 40|1|1120.49|1
85083|SO63809||Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99|1
85103|SO63817||Bikes|Touring Bikes|266|Touring-1000 Blue, 60|1|2384.07|1
85104|SO63817||Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99|1
85105|SO63817||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
85114|SO63821||Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99|1
85117|SO63823||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99|2
85122|SO63825||Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99|1
85123|SO63825||Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99|1
85124|SO63825||Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99|1
85125|SO63825||Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99|1
85147|SO63835||Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99|1
85148|SO63836||Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99|1
85149|SO63836||Accessories|Tires and Tubes|229|ML Road Tire|1|24.99|1
85150|SO63836||Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29|1
85151|SO63836||Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95|1
85160|SO63841||Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99|1
85161|SO63841||Clothing|Gloves|155|Half-Finger Gloves, S|1|24.49|1
85162|SO63842||Accessories|Tires and Tubes|231|Touring Tire|1|28.99|1
85163|SO63842||Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99|1
85164|SO63842||Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49|1
85190|SO63853||Accessories|Fenders|175|Fender Set - Mountain|1|21.98|1
85191|SO63853||Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95|1
85201|SO63856||Accessories|Tires and Tubes|228|LL Road Tire|1|21.49|1
85208|SO63860||Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99|1
85220|SO63865||Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99|1
85221|SO63865||Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99|1
85222|SO63865||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
85223|SO63865||Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95|1
85229|SO63868||Bikes|Road Bikes|91|Road-250 Black, 48|1|2443.35|1
85230|SO63868||Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99|1
85231|SO63868||Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99|1
85232|SO63868||Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99|1
85235|SO63870||Bikes|Road Bikes|91|Road-250 Black, 48|1|2443.35|1
85236|SO63870||Accessories|Tires and Tubes|230|HL Road Tire|1|32.6|1
85237|SO63870||Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99|1
85238|SO63870||Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99|1
