Detalle_ID|Factura|Num_Tracking|Categoria|Subcategoria|Producto_ID|Producto|Unidades|Precio_Unitario|Oferta_ID
95895|SO67282|50CB-4642-B1|Bikes|Touring Bikes|268|Touring-2000 Blue, 50|2|728.91|1
95896|SO67282|50CB-4642-B1|Bikes|Touring Bikes|275|Touring-3000 Blue, 44|2|445.41|1
95897|SO67282|50CB-4642-B1|Bikes|Touring Bikes|265|Touring-1000 Blue, 54|2|1430.442|1
95898|SO67282|50CB-4642-B1|Components|Brakes|245|Front Brakes|1|63.9|1
95899|SO67282|50CB-4642-B1|Components|Bottom Brackets|293|HL Bottom Bracket|2|72.894|1
95900|SO67282|50CB-4642-B1|Bikes|Touring Bikes|255|Touring-3000 Blue, 54|1|445.41|1
95901|SO67282|50CB-4642-B1|Bikes|Touring Bikes|256|Touring-3000 Blue, 58|1|445.41|1
95902|SO67282|50CB-4642-B1|Bikes|Touring Bikes|258|Touring-3000 Yellow, 44|1|445.41|1
95903|SO67282|50CB-4642-B1|Bikes|Touring Bikes|259|Touring-3000 Yellow, 50|1|445.41|1
95904|SO67282|50CB-4642-B1|Bikes|Touring Bikes|250|Touring-2000 Blue, 60|1|728.91|1
95905|SO67282|50CB-4642-B1|Bikes|Touring Bikes|264|Touring-1000 Blue, 50|1|1430.442|1
95906|SO67282|50CB-4642-B1|Bikes|Touring Bikes|266|Touring-1000 Blue, 60|1|1430.442|1
95907|SO67282|50CB-4642-B1|Bikes|Touring Bikes|253|Touring-1000 Yellow, 54|3|1430.442|1
95908|SO67282|50CB-4642-B1|Bikes|Touring Bikes|254|Touring-1000 Yellow, 60|2|1430.442|1
95909|SO67282|50CB-4642-B1|Components|Chains|249|Chain|1|12.144|1
95910|SO67282|50CB-4642-B1|Components|Cranksets|248|HL Crankset|1|242.994|1
95911|SO67282|50CB-4642-B1|Components|Derailleurs|242|Front Derailleur|2|54.894|1
95912|SO67282|50CB-4642-B1|Components|Touring Frames|189|HL Touring Frame - Blue, 54|3|602.346|1
95913|SO67282|50CB-4642-B1|Components|Touring Frames|186|HL Touring Frame - Yellow, 54|1|602.346|1
95914|SO67282|50CB-4642-B1|Components|Cranksets|246|LL Crankset|4|105.294|1
95915|SO67282|50CB-4642-B1|Components|Saddles|213|HL Touring Seat/Saddle|3|31.584|1
95916|SO67282|50CB-4642-B1|Bikes|Touring Bikes|267|Touring-2000 Blue, 46|2|728.91|1
95917|SO67282|50CB-4642-B1|Bikes|Touring Bikes|261|Touring-3000 Yellow, 58|2|445.41|1
95918|SO67282|50CB-4642-B1|Bikes|Touring Bikes|257|Touring-3000 Blue, 62|2|445.41|1
95969|SO67287|3F1F-44DB-96|Bikes|Road Bikes|94|Road-550-W Yellow, 38|3|672.294|1
95970|SO67287|3F1F-44DB-96|Bikes|Road Bikes|95|Road-550-W Yellow, 40|5|672.294|1
95971|SO67287|3F1F-44DB-96|Bikes|Road Bikes|91|Road-250 Black, 48|3|1466.01|1
95972|SO67287|3F1F-44DB-96|Bikes|Road Bikes|92|Road-250 Black, 52|5|1466.01|1
95973|SO67287|3F1F-44DB-96|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|3|32.394|1
95974|SO67287|3F1F-44DB-96|Bikes|Road Bikes|296|Road-750 Black, 52|7|323.994|1
95975|SO67287|3F1F-44DB-96|Clothing|Socks|172|Racing Socks, L|12|5.2142|2
95976|SO67287|3F1F-44DB-96|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|3|2.994|1
95977|SO67287|3F1F-44DB-96|Clothing|Socks|171|Racing Socks, M|4|5.394|1
95978|SO67287|3F1F-44DB-96|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|5|29.994|1
95979|SO67287|3F1F-44DB-96|Components|Road Frames|119|ML Road Frame-W - Yellow, 38|3|356.898|1
95980|SO67287|3F1F-44DB-96|Bikes|Road Bikes|294|Road-750 Black, 44|1|323.994|1
95981|SO67287|3F1F-44DB-96|Bikes|Road Bikes|295|Road-750 Black, 48|3|323.994|1
95982|SO67287|3F1F-44DB-96|Components|Road Frames|132|ML Road Frame-W - Yellow, 44|4|356.898|1
95983|SO67287|3F1F-44DB-96|Accessories|Bike Racks|173|Hitch Rack - 4-Bike|5|72|1
95984|SO67287|3F1F-44DB-96|Clothing|Vests|161|Classic Vest, S|5|38.1|1
95985|SO67287|3F1F-44DB-96|Bikes|Road Bikes|96|Road-550-W Yellow, 42|4|672.294|1
95986|SO67287|3F1F-44DB-96|Components|Road Frames|133|ML Road Frame-W - Yellow, 48|3|356.898|1
95987|SO67287|3F1F-44DB-96|Components|Handlebars|110|HL Road Handlebars|4|72.162|1
95988|SO67287|3F1F-44DB-96|Bikes|Road Bikes|89|Road-250 Red, 58|3|1466.01|1
95989|SO67287|3F1F-44DB-96|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|5|32.994|1
95990|SO67287|3F1F-44DB-96|Bikes|Road Bikes|97|Road-550-W Yellow, 44|4|672.294|1
95991|SO67287|3F1F-44DB-96|Bikes|Road Bikes|98|Road-550-W Yellow, 48|5|672.294|1
95992|SO67287|3F1F-44DB-96|Bikes|Road Bikes|90|Road-250 Black, 44|5|1466.01|1
95993|SO67287|3F1F-44DB-96|Components|Road Frames|35|LL Road Frame - Black, 52|3|202.332|1
95994|SO67287|3F1F-44DB-96|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|8|32.394|1
95995|SO67287|3F1F-44DB-96|Clothing|Gloves|156|Half-Finger Gloves, M|4|14.694|1
95996|SO67287|3F1F-44DB-96|Clothing|Vests|162|Classic Vest, M|2|38.1|1
95997|SO67287|3F1F-44DB-96|Clothing|Caps|9|AWC Logo Cap|5|5.394|1
95998|SO67287|3F1F-44DB-96|Accessories|Helmets|8|Sport-100 Helmet, Blue|3|20.994|1
95999|SO67287|3F1F-44DB-96|Accessories|Cleaners|174|Bike Wash - Dissolver|1|4.77|1
96000|SO67287|3F1F-44DB-96|Accessories|Helmets|4|Sport-100 Helmet, Red|15|19.2445|3
96001|SO67287|3F1F-44DB-96|Accessories|Helmets|5|Sport-100 Helmet, Black|8|20.994|1
96002|SO67287|3F1F-44DB-96|Bikes|Road Bikes|274|Road-750 Black, 58|5|323.994|1
96003|SO67287|3F1F-44DB-96|Bikes|Road Bikes|270|Road-350-W Yellow, 40|5|1020.594|1
96004|SO67287|3F1F-44DB-96|Bikes|Road Bikes|271|Road-350-W Yellow, 42|4|1020.594|1
96005|SO67287|3F1F-44DB-96|Bikes|Road Bikes|272|Road-350-W Yellow, 44|3|1020.594|1
96006|SO67287|3F1F-44DB-96|Bikes|Road Bikes|273|Road-350-W Yellow, 48|5|1020.594|1
96007|SO67287|3F1F-44DB-96|Bikes|Road Bikes|93|Road-250 Black, 58|5|1466.01|1
96008|SO67287|3F1F-44DB-96|Components|Pedals|235|LL Road Pedal|5|24.294|1
96009|SO67287|3F1F-44DB-96|Components|Pedals|236|ML Road Pedal|4|37.254|1
96010|SO67287|3F1F-44DB-96|Components|Pedals|237|HL Road Pedal|1|48.594|1
96011|SO67287|3F1F-44DB-96|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|8|29.994|1
96012|SO67287|3F1F-44DB-96|Clothing|Jerseys|180|Short-Sleeve Classic Jersey, L|4|32.394|1
96177|SO67295|D785-46A0-BC|Components|Handlebars|106|ML Mountain Handlebars|1|37.152|1
96178|SO67295|D785-46A0-BC|Components|Derailleurs|191|Rear Derailleur|9|72.876|1
96179|SO67295|D785-46A0-BC|Components|Bottom Brackets|291|LL Bottom Bracket|5|32.394|1
96180|SO67295|D785-46A0-BC|Components|Mountain Frames|241|LL Mountain Frame - Silver, 40|2|158.43|1
96181|SO67295|D785-46A0-BC|Components|Saddles|207|HL Mountain Seat/Saddle|2|31.584|1
96182|SO67295|D785-46A0-BC|Components|Mountain Frames|215|LL Mountain Frame - Silver, 44|4|158.43|1
96183|SO67295|D785-46A0-BC|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|5|1376.994|1
96184|SO67295|D785-46A0-BC|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|3|1376.994|1
96185|SO67295|D785-46A0-BC|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|6|1391.994|1
96186|SO67295|D785-46A0-BC|Components|Cranksets|246|LL Crankset|3|105.294|1
96187|SO67295|D785-46A0-BC|Components|Mountain Frames|222|LL Mountain Frame - Black, 44|3|149.874|1
96188|SO67295|D785-46A0-BC|Components|Mountain Frames|217|LL Mountain Frame - Silver, 52|4|158.43|1
96189|SO67295|D785-46A0-BC|Components|Mountain Frames|39|HL Mountain Frame - Silver, 46|4|818.7|1
96190|SO67295|D785-46A0-BC|Components|Brakes|245|Front Brakes|7|63.9|1
96191|SO67295|D785-46A0-BC|Components|Mountain Frames|40|HL Mountain Frame - Black, 42|4|809.76|1
96192|SO67295|D785-46A0-BC|Components|Bottom Brackets|293|HL Bottom Bracket|4|72.894|1
96193|SO67295|D785-46A0-BC|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|5|1391.994|1
96194|SO67295|D785-46A0-BC|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|4|1391.994|1
96195|SO67295|D785-46A0-BC|Components|Mountain Frames|44|HL Mountain Frame - Black, 38|2|809.76|1
96196|SO67295|D785-46A0-BC|Components|Mountain Frames|201|ML Mountain Frame-W - Silver, 40|9|218.454|1
96197|SO67295|D785-46A0-BC|Components|Chains|249|Chain|5|12.144|1
96198|SO67295|D785-46A0-BC|Components|Derailleurs|242|Front Derailleur|8|54.894|1
96199|SO67295|D785-46A0-BC|Components|Saddles|206|ML Mountain Seat/Saddle|9|23.484|1
96200|SO67295|D785-46A0-BC|Components|Pedals|234|HL Mountain Pedal|12|46.9742|2
96201|SO67295|D785-46A0-BC|Clothing|Shorts|164|Women's Mountain Shorts, S|7|41.994|1
96202|SO67295|D785-46A0-BC|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|7|1376.994|1
96203|SO67295|D785-46A0-BC|Clothing|Shorts|165|Women's Mountain Shorts, M|4|41.994|1
96204|SO67295|D785-46A0-BC|Clothing|Shorts|166|Women's Mountain Shorts, L|15|38.4945|3
96205|SO67295|D785-46A0-BC|Components|Handlebars|105|LL Mountain Handlebars|2|26.724|1
96206|SO67295|D785-46A0-BC|Components|Cranksets|248|HL Crankset|3|242.994|1
96207|SO67295|D785-46A0-BC|Components|Mountain Frames|202|ML Mountain Frame-W - Silver, 42|5|218.454|1
96208|SO67295|D785-46A0-BC|Components|Mountain Frames|223|LL Mountain Frame - Black, 48|5|149.874|1
96209|SO67295|D785-46A0-BC|Components|Mountain Frames|45|HL Mountain Frame - Silver, 38|2|818.7|1
96210|SO67295|D785-46A0-BC|Components|Mountain Frames|214|LL Mountain Frame - Silver, 42|4|158.43|1
96212|SO67297|58AA-422C-BB|Components|Mountain Frames|222|LL Mountain Frame - Black, 44|4|149.874|1
96213|SO67297|58AA-422C-BB|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|7|1391.994|1
96214|SO67297|58AA-422C-BB|Components|Mountain Frames|214|LL Mountain Frame - Silver, 42|2|158.43|1
96215|SO67297|58AA-422C-BB|Bikes|Mountain Bikes|286|Mountain-500 Black, 40|5|323.994|1
96216|SO67297|58AA-422C-BB|Components|Pedals|233|ML Mountain Pedal|1|37.254|1
96217|SO67297|58AA-422C-BB|Components|Mountain Frames|215|LL Mountain Frame - Silver, 44|1|158.43|1
96218|SO67297|58AA-422C-BB|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|12|1331.0942|2
96219|SO67297|58AA-422C-BB|Clothing|Shorts|166|Women's Mountain Shorts, L|32|34.995|4
96220|SO67297|58AA-422C-BB|Bikes|Mountain Bikes|277|Mountain-400-W Silver, 38|2|461.694|1
96221|SO67297|58AA-422C-BB|Bikes|Mountain Bikes|280|Mountain-400-W Silver, 46|4|461.694|1
96222|SO67297|58AA-422C-BB|Components|Saddles|205|LL Mountain Seat/Saddle|3|16.272|1
96223|SO67297|58AA-422C-BB|Clothing|Shorts|164|Women's Mountain Shorts, S|18|38.4945|3
96224|SO67297|58AA-422C-BB|Components|Mountain Frames|45|HL Mountain Frame - Silver, 38|3|818.7|1
96225|SO67297|58AA-422C-BB|Components|Handlebars|107|HL Mountain Handlebars|2|72.162|1
96226|SO67297|58AA-422C-BB|Clothing|Gloves|156|Half-Finger Gloves, M|1|14.694|1
96227|SO67297|58AA-422C-BB|Bikes|Mountain Bikes|288|Mountain-500 Black, 44|1|323.994|1
96228|SO67297|58AA-422C-BB|Bikes|Mountain Bikes|278|Mountain-400-W Silver, 40|2|461.694|1
96229|SO67297|58AA-422C-BB|Bikes|Mountain Bikes|279|Mountain-400-W Silver, 42|3|461.694|1
96230|SO67297|58AA-422C-BB|Components|Mountain Frames|40|HL Mountain Frame - Black, 42|2|809.76|1
96231|SO67297|58AA-422C-BB|Components|Handlebars|106|ML Mountain Handlebars|3|37.152|1
96232|SO67297|58AA-422C-BB|Components|Pedals|234|HL Mountain Pedal|1|48.594|1
96233|SO67297|58AA-422C-BB|Bikes|Mountain Bikes|290|Mountain-500 Black, 52|2|323.994|1
96234|SO67297|58AA-422C-BB|Components|Saddles|207|HL Mountain Seat/Saddle|5|31.584|1
96235|SO67297|58AA-422C-BB|Components|Mountain Frames|223|LL Mountain Frame - Black, 48|3|149.874|1
96236|SO67297|58AA-422C-BB|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|16|1262.2445|3
96237|SO67297|58AA-422C-BB|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|3|1391.994|1
96238|SO67297|58AA-422C-BB|Clothing|Shorts|165|Women's Mountain Shorts, M|3|41.994|1
96239|SO67297|58AA-422C-BB|Components|Mountain Frames|201|ML Mountain Frame-W - Silver, 40|4|218.454|1
96240|SO67297|58AA-422C-BB|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|8|1391.994|1
96241|SO67297|58AA-422C-BB|Components|Pedals|232|LL Mountain Pedal|2|24.294|1
96242|SO67297|58AA-422C-BB|Components|Mountain Frames|202|ML Mountain Frame-W - Silver, 42|1|218.454|1
96243|SO67297|58AA-422C-BB|Bikes|Mountain Bikes|287|Mountain-500 Black, 42|1|323.994|1
96244|SO67297|58AA-422C-BB|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|11|1331.0942|2
96317|SO67303|C0F6-442E-BA|Components|Pedals|237|HL Road Pedal|4|48.594|1
96412|SO67310|88DD-495F-8F|Components|Cranksets|248|HL Crankset|1|242.994|1
96579|SO67320|771C-4E57-91|Components|Road Frames|135|HL Road Frame - Black, 44|2|858.9|1
96580|SO67320|771C-4E57-91|Components|Pedals|235|LL Road Pedal|2|24.294|1
96581|SO67320|771C-4E57-91|Bikes|Road Bikes|95|Road-550-W Yellow, 40|4|672.294|1
96582|SO67320|771C-4E57-91|Bikes|Road Bikes|90|Road-250 Black, 44|3|1466.01|1
96583|SO67320|771C-4E57-91|Bikes|Road Bikes|98|Road-550-W Yellow, 48|4|672.294|1
96584|SO67320|771C-4E57-91|Bikes|Road Bikes|270|Road-350-W Yellow, 40|4|1020.594|1
96585|SO67320|771C-4E57-91|Components|Road Frames|35|LL Road Frame - Black, 52|4|202.332|1
96586|SO67320|771C-4E57-91|Components|Road Frames|14|HL Road Frame - Red, 62|1|858.9|1
96587|SO67320|771C-4E57-91|Bikes|Road Bikes|96|Road-550-W Yellow, 42|1|672.294|1
96588|SO67320|771C-4E57-91|Bikes|Road Bikes|92|Road-250 Black, 52|2|1466.01|1
96589|SO67320|771C-4E57-91|Components|Pedals|237|HL Road Pedal|3|48.594|1
96590|SO67320|771C-4E57-91|Bikes|Road Bikes|94|Road-550-W Yellow, 38|6|672.294|1
96591|SO67320|771C-4E57-91|Components|Road Frames|119|ML Road Frame-W - Yellow, 38|2|356.898|1
96592|SO67320|771C-4E57-91|Components|Handlebars|110|HL Road Handlebars|3|72.162|1
96593|SO67320|771C-4E57-91|Bikes|Road Bikes|274|Road-750 Black, 58|3|323.994|1
96594|SO67320|771C-4E57-91|Components|Road Frames|132|ML Road Frame-W - Yellow, 44|4|356.898|1
96595|SO67320|771C-4E57-91|Bikes|Road Bikes|271|Road-350-W Yellow, 42|2|1020.594|1
96596|SO67320|771C-4E57-91|Bikes|Road Bikes|296|Road-750 Black, 52|4|323.994|1
96597|SO67320|771C-4E57-91|Components|Road Frames|133|ML Road Frame-W - Yellow, 48|4|356.898|1
96598|SO67320|771C-4E57-91|Bikes|Road Bikes|273|Road-350-W Yellow, 48|9|1020.594|1
96599|SO67320|771C-4E57-91|Clothing|Socks|172|Racing Socks, L|3|5.394|1
96600|SO67320|771C-4E57-91|Components|Road Frames|19|LL Road Frame - Black, 58|5|202.332|1
96601|SO67320|771C-4E57-91|Bikes|Road Bikes|91|Road-250 Black, 48|3|1466.01|1
96602|SO67320|771C-4E57-91|Components|Pedals|236|ML Road Pedal|2|37.254|1
96603|SO67320|771C-4E57-91|Bikes|Road Bikes|295|Road-750 Black, 48|10|323.994|1
96604|SO67320|771C-4E57-91|Components|Road Frames|15|HL Road Frame - Red, 44|2|858.9|1
96626|SO67322|1881-4634-82|Bikes|Touring Bikes|256|Touring-3000 Blue, 58|3|445.41|1
96627|SO67322|1881-4634-82|Components|Touring Frames|186|HL Touring Frame - Yellow, 54|1|602.346|1
96628|SO67322|1881-4634-82|Components|Handlebars|244|HL Touring Handlebars|2|54.942|1
96629|SO67322|1881-4634-82|Bikes|Touring Bikes|259|Touring-3000 Yellow, 50|3|445.41|1
96630|SO67322|1881-4634-82|Components|Derailleurs|191|Rear Derailleur|2|72.876|1
96631|SO67322|1881-4634-82|Components|Touring Frames|183|LL Touring Frame - Yellow, 62|1|200.052|1
96632|SO67322|1881-4634-82|Bikes|Touring Bikes|265|Touring-1000 Blue, 54|3|1430.442|1
96633|SO67322|1881-4634-82|Components|Brakes|204|Rear Brakes|3|63.9|1
96634|SO67322|1881-4634-82|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|2|32.394|1
96635|SO67322|1881-4634-82|Bikes|Touring Bikes|275|Touring-3000 Blue, 44|3|445.41|1
96636|SO67322|1881-4634-82|Components|Derailleurs|242|Front Derailleur|4|54.894|1
96637|SO67322|1881-4634-82|Components|Bottom Brackets|293|HL Bottom Bracket|3|72.894|1
96638|SO67322|1881-4634-82|Bikes|Touring Bikes|255|Touring-3000 Blue, 54|4|445.41|1
96639|SO67322|1881-4634-82|Bikes|Touring Bikes|276|Touring-3000 Blue, 50|4|445.41|1
96640|SO67322|1881-4634-82|Bikes|Touring Bikes|268|Touring-2000 Blue, 50|5|728.91|1
96641|SO67322|1881-4634-82|Bikes|Touring Bikes|250|Touring-2000 Blue, 60|5|728.91|1
