Detalle_ID|Factura|Num_Tracking|Categoria|Subcategoria|Producto_ID|Producto|Unidades|Precio_Unitario|Oferta_ID
95536|SO67270|685A-440D-8C|Components|Road Frames|133|ML Road Frame-W - Yellow, 48|4|356.898|1
95537|SO67270|685A-440D-8C|Components|Road Frames|135|HL Road Frame - Black, 44|1|858.9|1
95525|SO67270|685A-440D-8C|Clothing|Gloves|157|Half-Finger Gloves, L|4|14.694|1
95542|SO67270|685A-440D-8C|Components|Pedals|237|HL Road Pedal|4|48.594|1
95576|SO67271|E734-4CEC-A8|Components|Pedals|237|HL Road Pedal|2|48.594|1
95532|SO67270|685A-440D-8C|Components|Saddles|210|HL Road Seat/Saddle|1|31.584|1
95521|SO67270|685A-440D-8C|Bikes|Road Bikes|274|Road-750 Black, 58|2|323.994|1
95545|SO67271|E734-4CEC-A8|Bikes|Road Bikes|274|Road-750 Black, 58|1|323.994|1
95557|SO67271|E734-4CEC-A8|Bikes|Road Bikes|294|Road-750 Black, 44|2|323.994|1
95563|SO67271|E734-4CEC-A8|Bikes|Road Bikes|272|Road-350-W Yellow, 44|2|1020.594|1
95611|SO67273|9BAE-4E69-B9|Clothing|Gloves|156|Half-Finger Gloves, M|8|14.694|1
95612|SO67273|9BAE-4E69-B9|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|5|1.374|1
95613|SO67273|9BAE-4E69-B9|Components|Mountain Frames|39|HL Mountain Frame - Silver, 46|2|818.7|1
95614|SO67273|9BAE-4E69-B9|Components|Bottom Brackets|291|LL Bottom Bracket|3|32.394|1
95615|SO67273|9BAE-4E69-B9|Accessories|Bike Racks|173|Hitch Rack - 4-Bike|8|72|1
95616|SO67273|9BAE-4E69-B9|Components|Mountain Frames|241|LL Mountain Frame - Silver, 40|2|158.43|1
95617|SO67273|9BAE-4E69-B9|Components|Mountain Frames|215|LL Mountain Frame - Silver, 44|1|158.43|1
95618|SO67273|9BAE-4E69-B9|Components|Chains|249|Chain|3|12.144|1
95619|SO67273|9BAE-4E69-B9|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|2|32.394|1
95620|SO67273|9BAE-4E69-B9|Accessories|Helmets|4|Sport-100 Helmet, Red|11|20.2942|2
95621|SO67273|9BAE-4E69-B9|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|7|29.994|1
95622|SO67273|9BAE-4E69-B9|Components|Saddles|205|LL Mountain Seat/Saddle|2|16.272|1
95623|SO67273|9BAE-4E69-B9|Clothing|Jerseys|180|Short-Sleeve Classic Jersey, L|10|32.394|1
95624|SO67273|9BAE-4E69-B9|Components|Cranksets|248|HL Crankset|2|242.994|1
95625|SO67273|9BAE-4E69-B9|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|3|1391.994|1
95626|SO67273|9BAE-4E69-B9|Components|Mountain Frames|223|LL Mountain Frame - Black, 48|3|149.874|1
95627|SO67273|9BAE-4E69-B9|Bikes|Mountain Bikes|281|Mountain-500 Silver, 40|1|338.994|1
95628|SO67273|9BAE-4E69-B9|Components|Pedals|233|ML Mountain Pedal|3|37.254|1
95629|SO67273|9BAE-4E69-B9|Components|Mountain Frames|214|LL Mountain Frame - Silver, 42|1|158.43|1
95630|SO67273|9BAE-4E69-B9|Clothing|Gloves|155|Half-Finger Gloves, S|5|14.694|1
95631|SO67273|9BAE-4E69-B9|Components|Handlebars|105|LL Mountain Handlebars|1|26.724|1
95632|SO67273|9BAE-4E69-B9|Components|Derailleurs|191|Rear Derailleur|3|72.876|1
95633|SO67273|9BAE-4E69-B9|Components|Pedals|234|HL Mountain Pedal|7|48.594|1
95634|SO67273|9BAE-4E69-B9|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|12|2.8942|2
95635|SO67273|9BAE-4E69-B9|Components|Bottom Brackets|293|HL Bottom Bracket|1|72.894|1
95636|SO67273|9BAE-4E69-B9|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|6|29.994|1
95637|SO67273|9BAE-4E69-B9|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|11|1331.0942|2
95638|SO67273|9BAE-4E69-B9|Accessories|Helmets|8|Sport-100 Helmet, Blue|8|20.994|1
95639|SO67273|9BAE-4E69-B9|Components|Saddles|206|ML Mountain Seat/Saddle|3|23.484|1
95640|SO67273|9BAE-4E69-B9|Accessories|Helmets|5|Sport-100 Helmet, Black|2|20.994|1
95641|SO67273|9BAE-4E69-B9|Bikes|Mountain Bikes|289|Mountain-500 Black, 48|3|323.994|1
95642|SO67273|9BAE-4E69-B9|Bikes|Mountain Bikes|282|Mountain-500 Silver, 42|1|338.994|1
95643|SO67273|9BAE-4E69-B9|Bikes|Mountain Bikes|284|Mountain-500 Silver, 48|1|338.994|1
95644|SO67273|9BAE-4E69-B9|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|7|1391.994|1
95645|SO67273|9BAE-4E69-B9|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|4|1391.994|1
95646|SO67273|9BAE-4E69-B9|Components|Brakes|245|Front Brakes|3|63.9|1
95647|SO67273|9BAE-4E69-B9|Components|Derailleurs|242|Front Derailleur|3|54.894|1
95648|SO67273|9BAE-4E69-B9|Components|Mountain Frames|44|HL Mountain Frame - Black, 38|4|809.76|1
95649|SO67273|9BAE-4E69-B9|Components|Mountain Frames|45|HL Mountain Frame - Silver, 38|1|818.7|1
95650|SO67273|9BAE-4E69-B9|Components|Handlebars|106|ML Mountain Handlebars|2|37.152|1
95651|SO67273|9BAE-4E69-B9|Components|Pedals|232|LL Mountain Pedal|1|24.294|1
95652|SO67273|9BAE-4E69-B9|Components|Saddles|207|HL Mountain Seat/Saddle|2|31.584|1
95653|SO67273|9BAE-4E69-B9|Components|Mountain Frames|221|LL Mountain Frame - Black, 42|4|149.874|1
95654|SO67273|9BAE-4E69-B9|Components|Mountain Frames|201|ML Mountain Frame-W - Silver, 40|4|218.454|1
95655|SO67273|9BAE-4E69-B9|Components|Mountain Frames|202|ML Mountain Frame-W - Silver, 42|3|218.454|1
95656|SO67273|9BAE-4E69-B9|Components|Mountain Frames|40|HL Mountain Frame - Black, 42|3|809.76|1
95657|SO67273|9BAE-4E69-B9|Components|Mountain Frames|36|HL Mountain Frame - Silver, 42|1|818.7|1
95658|SO67273|9BAE-4E69-B9|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|12|28.9942|2
95659|SO67273|9BAE-4E69-B9|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|5|32.394|1
95660|SO67273|9BAE-4E69-B9|Clothing|Shorts|165|Women's Mountain Shorts, M|1|41.994|1
95661|SO67273|9BAE-4E69-B9|Clothing|Shorts|166|Women's Mountain Shorts, L|6|41.994|1
95662|SO67273|9BAE-4E69-B9|Clothing|Vests|161|Classic Vest, S|7|38.1|1
95663|SO67273|9BAE-4E69-B9|Clothing|Vests|162|Classic Vest, M|8|38.1|1
95664|SO67273|9BAE-4E69-B9|Clothing|Caps|9|AWC Logo Cap|16|4.9445|3
95665|SO67273|9BAE-4E69-B9|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|6|32.994|1
95666|SO67273|9BAE-4E69-B9|Accessories|Cleaners|174|Bike Wash - Dissolver|14|4.611|2
95667|SO67273|9BAE-4E69-B9|Clothing|Gloves|157|Half-Finger Gloves, L|4|14.694|1
95668|SO67274|EAF2-43E4-AB|Bikes|Mountain Bikes|290|Mountain-500 Black, 52|2|323.994|1
95669|SO67274|EAF2-43E4-AB|Components|Pedals|232|LL Mountain Pedal|2|24.294|1
95670|SO67274|EAF2-43E4-AB|Bikes|Mountain Bikes|277|Mountain-400-W Silver, 38|1|461.694|1
95671|SO67274|EAF2-43E4-AB|Bikes|Mountain Bikes|286|Mountain-500 Black, 40|1|323.994|1
95672|SO67274|EAF2-43E4-AB|Clothing|Shorts|165|Women's Mountain Shorts, M|2|41.994|1
95673|SO67274|EAF2-43E4-AB|Components|Mountain Frames|40|HL Mountain Frame - Black, 42|2|809.76|1
95674|SO67274|EAF2-43E4-AB|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|4|1391.994|1
95675|SO67274|EAF2-43E4-AB|Components|Pedals|234|HL Mountain Pedal|1|48.594|1
95676|SO67274|EAF2-43E4-AB|Components|Saddles|205|LL Mountain Seat/Saddle|1|16.272|1
95677|SO67274|EAF2-43E4-AB|Clothing|Shorts|164|Women's Mountain Shorts, S|25|34.995|4
95678|SO67274|EAF2-43E4-AB|Bikes|Mountain Bikes|285|Mountain-500 Silver, 52|2|338.994|1
95679|SO67274|EAF2-43E4-AB|Components|Handlebars|107|HL Mountain Handlebars|3|72.162|1
95680|SO67274|EAF2-43E4-AB|Bikes|Mountain Bikes|278|Mountain-400-W Silver, 40|6|461.694|1
95681|SO67274|EAF2-43E4-AB|Components|Mountain Frames|202|ML Mountain Frame-W - Silver, 42|1|218.454|1
95682|SO67274|EAF2-43E4-AB|Bikes|Mountain Bikes|289|Mountain-500 Black, 48|2|323.994|1
95683|SO67274|EAF2-43E4-AB|Bikes|Mountain Bikes|288|Mountain-500 Black, 44|1|323.994|1
95684|SO67274|EAF2-43E4-AB|Bikes|Mountain Bikes|287|Mountain-500 Black, 42|3|323.994|1
95685|SO67274|EAF2-43E4-AB|Bikes|Mountain Bikes|283|Mountain-500 Silver, 44|2|338.994|1
95686|SO67274|EAF2-43E4-AB|Bikes|Mountain Bikes|279|Mountain-400-W Silver, 42|2|461.694|1
95687|SO67274|EAF2-43E4-AB|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|2|1376.994|1
95688|SO67274|EAF2-43E4-AB|Components|Mountain Frames|45|HL Mountain Frame - Silver, 38|1|818.7|1
95689|SO67274|EAF2-43E4-AB|Components|Pedals|233|ML Mountain Pedal|2|37.254|1
95690|SO67274|EAF2-43E4-AB|Components|Saddles|207|HL Mountain Seat/Saddle|1|31.584|1
95691|SO67274|EAF2-43E4-AB|Components|Mountain Frames|222|LL Mountain Frame - Black, 44|1|149.874|1
95692|SO67274|EAF2-43E4-AB|Components|Mountain Frames|223|LL Mountain Frame - Black, 48|2|149.874|1
95693|SO67274|EAF2-43E4-AB|Components|Mountain Frames|214|LL Mountain Frame - Silver, 42|1|158.43|1
95694|SO67274|EAF2-43E4-AB|Components|Mountain Frames|215|LL Mountain Frame - Silver, 44|1|158.43|1
95695|SO67274|EAF2-43E4-AB|Components|Mountain Frames|201|ML Mountain Frame-W - Silver, 40|1|218.454|1
95696|SO67274|EAF2-43E4-AB|Clothing|Shorts|166|Women's Mountain Shorts, L|13|40.5942|2
95697|SO67275|9BA9-48CF-B1|Components|Mountain Frames|203|ML Mountain Frame-W - Silver, 46|1|218.454|1
95698|SO67275|9BA9-48CF-B1|Bikes|Mountain Bikes|286|Mountain-500 Black, 40|1|323.994|1
95699|SO67275|9BA9-48CF-B1|Components|Handlebars|105|LL Mountain Handlebars|1|26.724|1
95924|SO67284|8286-4B8D-89|Components|Mountain Frames|202|ML Mountain Frame-W - Silver, 42|4|218.454|1
95925|SO67284|8286-4B8D-89|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|3|1376.994|1
95926|SO67284|8286-4B8D-89|Components|Handlebars|105|LL Mountain Handlebars|2|26.724|1
95927|SO67284|8286-4B8D-89|Components|Pedals|234|HL Mountain Pedal|3|48.594|1
95928|SO67284|8286-4B8D-89|Bikes|Mountain Bikes|279|Mountain-400-W Silver, 42|1|461.694|1
95929|SO67284|8286-4B8D-89|Bikes|Mountain Bikes|289|Mountain-500 Black, 48|2|323.994|1
95930|SO67284|8286-4B8D-89|Components|Mountain Frames|241|LL Mountain Frame - Silver, 40|1|158.43|1
95931|SO67284|8286-4B8D-89|Components|Mountain Frames|215|LL Mountain Frame - Silver, 44|1|158.43|1
95932|SO67284|8286-4B8D-89|Components|Handlebars|106|ML Mountain Handlebars|1|37.152|1
95933|SO67284|8286-4B8D-89|Components|Saddles|207|HL Mountain Seat/Saddle|1|31.584|1
95934|SO67284|8286-4B8D-89|Components|Mountain Frames|203|ML Mountain Frame-W - Silver, 46|2|218.454|1
95935|SO67284|8286-4B8D-89|Bikes|Mountain Bikes|286|Mountain-500 Black, 40|2|323.994|1
95936|SO67284|8286-4B8D-89|Components|Pedals|232|LL Mountain Pedal|1|24.294|1
95937|SO67284|8286-4B8D-89|Clothing|Shorts|164|Women's Mountain Shorts, S|7|41.994|1
95938|SO67284|8286-4B8D-89|Bikes|Mountain Bikes|281|Mountain-500 Silver, 40|3|338.994|1
95939|SO67284|8286-4B8D-89|Components|Mountain Frames|40|HL Mountain Frame - Black, 42|2|809.76|1
95940|SO67284|8286-4B8D-89|Bikes|Mountain Bikes|287|Mountain-500 Black, 42|1|323.994|1
95941|SO67284|8286-4B8D-89|Bikes|Mountain Bikes|283|Mountain-500 Silver, 44|3|338.994|1
95942|SO67284|8286-4B8D-89|Bikes|Mountain Bikes|284|Mountain-500 Silver, 48|2|338.994|1
95943|SO67284|8286-4B8D-89|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|4|1376.994|1
95944|SO67284|8286-4B8D-89|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|5|1391.994|1
95945|SO67284|8286-4B8D-89|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|1391.994|1
95946|SO67284|8286-4B8D-89|Components|Mountain Frames|45|HL Mountain Frame - Silver, 38|2|818.7|1
95947|SO67284|8286-4B8D-89|Components|Pedals|233|ML Mountain Pedal|1|37.254|1
95948|SO67284|8286-4B8D-89|Components|Saddles|205|LL Mountain Seat/Saddle|1|16.272|1
95949|SO67284|8286-4B8D-89|Components|Mountain Frames|222|LL Mountain Frame - Black, 44|2|149.874|1
95950|SO67284|8286-4B8D-89|Components|Mountain Frames|223|LL Mountain Frame - Black, 48|1|149.874|1
95951|SO67284|8286-4B8D-89|Components|Mountain Frames|214|LL Mountain Frame - Silver, 42|2|158.43|1
95952|SO67284|8286-4B8D-89|Components|Mountain Frames|201|ML Mountain Frame-W - Silver, 40|9|218.454|1
95953|SO67284|8286-4B8D-89|Clothing|Shorts|165|Women's Mountain Shorts, M|1|41.994|1
95954|SO67284|8286-4B8D-89|Clothing|Shorts|166|Women's Mountain Shorts, L|13|40.5942|2
95955|SO67285|3B26-45E4-A4|Components|Road Frames|119|ML Road Frame-W - Yellow, 38|1|356.898|1
95956|SO67285|3B26-45E4-A4|Components|Handlebars|110|HL Road Handlebars|1|72.162|1
95957|SO67286|E11B-4F1E-80|Bikes|Touring Bikes|258|Touring-3000 Yellow, 44|1|445.41|1
95958|SO67286|E11B-4F1E-80|Accessories|Cleaners|174|Bike Wash - Dissolver|3|4.77|1
95959|SO67286|E11B-4F1E-80|Components|Derailleurs|242|Front Derailleur|2|54.894|1
95960|SO67286|E11B-4F1E-80|Components|Chains|249|Chain|4|12.144|1
95961|SO67286|E11B-4F1E-80|Bikes|Touring Bikes|250|Touring-2000 Blue, 60|1|728.91|1
95962|SO67286|E11B-4F1E-80|Components|Brakes|245|Front Brakes|1|63.9|1
95963|SO67286|E11B-4F1E-80|Bikes|Touring Bikes|269|Touring-2000 Blue, 54|2|728.91|1
95964|SO67286|E11B-4F1E-80|Bikes|Touring Bikes|276|Touring-3000 Blue, 50|2|445.41|1
95965|SO67286|E11B-4F1E-80|Bikes|Touring Bikes|259|Touring-3000 Yellow, 50|2|445.41|1
95966|SO67286|E11B-4F1E-80|Bikes|Touring Bikes|263|Touring-1000 Blue, 46|1|1430.442|1
95967|SO67286|E11B-4F1E-80|Bikes|Touring Bikes|266|Touring-1000 Blue, 60|2|1430.442|1
95968|SO67286|E11B-4F1E-80|Bikes|Touring Bikes|254|Touring-1000 Yellow, 60|2|1430.442|1
96100|SO67291|B90F-4F14-86|Components|Handlebars|105|LL Mountain Handlebars|2|26.724|1
96101|SO67291|B90F-4F14-86|Components|Mountain Frames|241|LL Mountain Frame - Silver, 40|2|158.43|1
96102|SO67291|B90F-4F14-86|Components|Mountain Frames|201|ML Mountain Frame-W - Silver, 40|2|218.454|1
96103|SO67291|B90F-4F14-86|Components|Mountain Frames|203|ML Mountain Frame-W - Silver, 46|1|218.454|1
96104|SO67291|B90F-4F14-86|Components|Pedals|234|HL Mountain Pedal|1|48.594|1
96245|SO67298|F9FB-4B4C-92|Bikes|Touring Bikes|250|Touring-2000 Blue, 60|4|728.91|1
96246|SO67298|F9FB-4B4C-92|Bikes|Touring Bikes|267|Touring-2000 Blue, 46|4|728.91|1
96247|SO67298|F9FB-4B4C-92|Components|Touring Frames|187|HL Touring Frame - Blue, 46|1|602.346|1
96248|SO67298|F9FB-4B4C-92|Components|Touring Frames|186|HL Touring Frame - Yellow, 54|1|602.346|1
96249|SO67298|F9FB-4B4C-92|Components|Touring Frames|182|HL Touring Frame - Yellow, 60|1|602.346|1
96250|SO67298|F9FB-4B4C-92|Components|Touring Frames|192|LL Touring Frame - Blue, 50|3|200.052|1
96251|SO67298|F9FB-4B4C-92|Components|Touring Frames|196|LL Touring Frame - Yellow, 44|2|200.052|1
96252|SO67298|F9FB-4B4C-92|Bikes|Touring Bikes|259|Touring-3000 Yellow, 50|6|445.41|1
96253|SO67298|F9FB-4B4C-92|Components|Saddles|213|HL Touring Seat/Saddle|4|31.584|1
96254|SO67298|F9FB-4B4C-92|Components|Touring Frames|183|LL Touring Frame - Yellow, 62|4|200.052|1
96255|SO67298|F9FB-4B4C-92|Bikes|Touring Bikes|254|Touring-1000 Yellow, 60|5|1430.442|1
96256|SO67298|F9FB-4B4C-92|Bikes|Touring Bikes|266|Touring-1000 Blue, 60|15|1311.2385|3
96257|SO67298|F9FB-4B4C-92|Bikes|Touring Bikes|262|Touring-3000 Yellow, 62|9|445.41|1
96258|SO67298|F9FB-4B4C-92|Components|Touring Frames|193|LL Touring Frame - Blue, 54|2|200.052|1
96259|SO67298|F9FB-4B4C-92|Bikes|Touring Bikes|255|Touring-3000 Blue, 54|8|445.41|1
96260|SO67298|F9FB-4B4C-92|Bikes|Touring Bikes|264|Touring-1000 Blue, 50|9|1430.442|1
96261|SO67298|F9FB-4B4C-92|Bikes|Touring Bikes|269|Touring-2000 Blue, 54|5|728.91|1
96262|SO67298|F9FB-4B4C-92|Components|Touring Frames|197|LL Touring Frame - Yellow, 50|3|200.052|1
96263|SO67298|F9FB-4B4C-92|Components|Touring Frames|188|HL Touring Frame - Blue, 50|1|602.346|1
96264|SO67298|F9FB-4B4C-92|Bikes|Touring Bikes|263|Touring-1000 Blue, 46|11|1382.7606|2
96265|SO67298|F9FB-4B4C-92|Bikes|Touring Bikes|256|Touring-3000 Blue, 58|2|445.41|1
96266|SO67298|F9FB-4B4C-92|Bikes|Touring Bikes|276|Touring-3000 Blue, 50|8|445.41|1
96267|SO67298|F9FB-4B4C-92|Bikes|Touring Bikes|251|Touring-1000 Yellow, 46|7|1430.442|1
96268|SO67298|F9FB-4B4C-92|Bikes|Touring Bikes|252|Touring-1000 Yellow, 50|2|1430.442|1
96269|SO67298|F9FB-4B4C-92|Components|Touring Frames|189|HL Touring Frame - Blue, 54|6|602.346|1
96270|SO67298|F9FB-4B4C-92|Components|Touring Frames|190|HL Touring Frame - Blue, 60|3|602.346|1
96271|SO67298|F9FB-4B4C-92|Clothing|Gloves|157|Half-Finger Gloves, L|1|14.694|1
96344|SO67305|CBB5-42BF-9E|Bikes|Touring Bikes|258|Touring-3000 Yellow, 44|12|430.563|2
96345|SO67305|CBB5-42BF-9E|Bikes|Touring Bikes|259|Touring-3000 Yellow, 50|4|445.41|1
96346|SO67305|CBB5-42BF-9E|Bikes|Touring Bikes|250|Touring-2000 Blue, 60|10|728.91|1
96347|SO67305|CBB5-42BF-9E|Bikes|Touring Bikes|264|Touring-1000 Blue, 50|6|1430.442|1
96348|SO67305|CBB5-42BF-9E|Bikes|Touring Bikes|251|Touring-1000 Yellow, 46|8|1430.442|1
96349|SO67305|CBB5-42BF-9E|Bikes|Touring Bikes|252|Touring-1000 Yellow, 50|3|1430.442|1
96350|SO67305|CBB5-42BF-9E|Components|Saddles|213|HL Touring Seat/Saddle|1|31.584|1
96351|SO67305|CBB5-42BF-9E|Components|Touring Frames|193|LL Touring Frame - Blue, 54|3|200.052|1
96352|SO67305|CBB5-42BF-9E|Components|Touring Frames|196|LL Touring Frame - Yellow, 44|2|200.052|1
96353|SO67305|CBB5-42BF-9E|Components|Touring Frames|197|LL Touring Frame - Yellow, 50|2|200.052|1
96354|SO67305|CBB5-42BF-9E|Components|Touring Frames|187|HL Touring Frame - Blue, 46|2|602.346|1
96355|SO67305|CBB5-42BF-9E|Components|Touring Frames|188|HL Touring Frame - Blue, 50|2|602.346|1
96356|SO67305|CBB5-42BF-9E|Components|Touring Frames|190|HL Touring Frame - Blue, 60|3|602.346|1
96357|SO67305|CBB5-42BF-9E|Components|Touring Frames|182|HL Touring Frame - Yellow, 60|4|602.346|1
96358|SO67305|CBB5-42BF-9E|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|9|32.394|1
96359|SO67305|CBB5-42BF-9E|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|13|31.3142|2
96360|SO67305|CBB5-42BF-9E|Clothing|Gloves|156|Half-Finger Gloves, M|8|14.694|1
96361|SO67305|CBB5-42BF-9E|Clothing|Vests|161|Classic Vest, S|3|38.1|1
96362|SO67305|CBB5-42BF-9E|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|10|32.994|1
96363|SO67305|CBB5-42BF-9E|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|12|2.8942|2
96364|SO67305|CBB5-42BF-9E|Accessories|Cleaners|174|Bike Wash - Dissolver|6|4.77|1
96365|SO67305|CBB5-42BF-9E|Accessories|Helmets|5|Sport-100 Helmet, Black|10|20.994|1
96366|SO67305|CBB5-42BF-9E|Bikes|Touring Bikes|266|Touring-1000 Blue, 60|6|1430.442|1
96367|SO67305|CBB5-42BF-9E|Bikes|Touring Bikes|255|Touring-3000 Blue, 54|10|445.41|1
